title,url,timestamp
"Feb
7
Popular
Linas Adomaitis
Palanga Concert Hall, Palanga
Price from 34.10 €",https://www.kakava.lt/en/event/linas-adomaitis/11083/22304,2026-02-02T05:29:33Z
"Feb
7
PVŠ Roast Battle | 2 laida
K2 Comedy Club, Vilnius
Price from 11.70 €",https://www.kakava.lt/en/event/pvs-roast-battle-2-laida/11519/24023,2026-02-02T05:29:33Z
"Feb
7
The Honkin’ Dudes Brass Band
Jazz Cellar 11, Vilnius
Price from 27 €",https://www.kakava.lt/en/event/the-honkin-dudes-brass-band/11541/23581,2026-02-02T05:29:33Z
"Feb
8
„VIENOS EGLUTĖS ISTORIJA“ (rež. K.Grosmanas)
Panevėžio lėlių vežimo teatras, Panevėžys
Price from 6 €",https://www.kakava.lt/en/event/vienos-eglutes-istorija-rez-k-grosmanas/11612/24002,2026-02-02T05:29:33Z
"Feb
8
Promo
Children Playing Music for Children II
Lithuanian National Philharmonic Society, ...
Price from 12 €",https://www.kakava.lt/en/event/children-playing-music-for-children-ii/11262/22884,2026-02-02T05:29:33Z
"Feb
8
For Family
DOMINO teatras | KAKĖ MAKĖ IR MAGIŠKA KELIONĖ
DOMINO theater, Vilnius
Price from 26.10 €",https://www.kakava.lt/en/event/domino-teatras-kake-make-ir-magiska-kelione/6043/23352,2026-02-02T05:29:33Z
"Feb
8
VORO VESTUVĖS || Muzikinis spektaklis vaikams
Vilnius Theater ""Lele"", Vilnius
Price from 2.82 €",https://www.kakava.lt/en/event/voro-vestuves-muzikinis-spektaklis-vaikams/10642/23686,2026-02-02T05:29:33Z
"Feb
8
Panevėžio teatras „Menas“ | Edukacija-ekskursija teatre su personažu K...
Panevėžys Theater ""Menas"", Panevėžys
Price from 6.70 €",https://www.kakava.lt/en/event/panevezio-teatras-menas-edukacija-ekskursija-teatre-su-personazu-karlsonu/11188/24003,2026-02-02T05:29:33Z
"Feb
8
Muzika, kuri skamba naujai su FOR YOU
Kėdainių krašto muziejaus daugiakultūris c...
Price from 12 €",https://www.kakava.lt/en/event/muzika-kuri-skamba-naujai-su-for-you/11617/23791,2026-02-02T05:29:33Z
"Feb
8
„VIENOS EGLUTĖS ISTORIJA“ (rež. K.Grosmanas)
Panevėžio lėlių vežimo teatras, Panevėžys
Price from 6 €",https://www.kakava.lt/en/event/vienos-eglutes-istorija-rez-k-grosmanas/11612/24006,2026-02-02T05:29:33Z
"Feb
8
O VIEŠPATIE, VILNIUS! || Spektaklis šeimai
Vilniaus teatras „Lėlė“, Vilnius
Price from 10.82 €",https://www.kakava.lt/en/event/o-viespatie-vilnius-spektaklis-seimai/11260/23407,2026-02-02T05:29:33Z
"Feb
8
Spektaklis šeimai „Sibiro haiku“
Lietuvos teatro, muzikos ir kino muziejus,...
Price from 16.50 €",https://www.kakava.lt/en/event/spektaklis-seimai-sibiro-haiku/3845/22569,2026-02-02T05:29:33Z
"Feb
8
Britten’s Song Cycles for Voice and Piano
Lithuanian National Philharmonic Society, ...
Price from 16 €",https://www.kakava.lt/en/event/britten-s-song-cycles-for-voice-and-piano/11263/22886,2026-02-02T05:29:33Z
"Feb
8
PMT | Koncertas šeimai LINKSMASIS MUZIKOS GŪSIS
Panevėžys Musical Theatre, Panevėžys
Price from 11.30 €",https://www.kakava.lt/en/event/pmt-koncertas-seimai-linksmasis-muzikos-gusis/11627/23846,2026-02-02T05:29:33Z
"Feb
8
2 dalių komedija „Trys mylimos” (rež. K.Kazlauskaitė)
Vilnius old theatre, Vilnius
Price from 16.70 €",https://www.kakava.lt/en/event/2-daliu-komedija-trys-mylimos-rez-k-kazlauskaite/10506/23095,2026-02-02T05:29:33Z
"Feb
8
GASTRONOMINĖS KELIONĖS
Kaunas State Philharmonic, Kaunas
Price from 16.10 €",https://www.kakava.lt/en/event/gastronomines-keliones/11383/23208,2026-02-02T05:29:33Z
"Feb
8
Didysis šviesos ir žibintų festivalis „Užburtasis slėnis“
Lithuanian ethnographic museum, Rumšiškės
Price from 12.90 €",https://www.kakava.lt/en/event/didysis-sviesos-ir-zibintu-festivalis-uzburtasis-slenis/11076/22327,2026-02-02T05:29:33Z
"Feb
8
DOMINO teatras | komedija BE STABDŽIŲ
Kaunas Cultural Center Girstutis branch, K...
Price from 32.10 €",https://www.kakava.lt/en/event/domino-teatras-komedija-be-stabdziu/8613/23345,2026-02-02T05:29:33Z
"Feb
8
LUMINA park | Vilnius
Botanical Garden of Vilnius University, Vi...
Price from 12.90 €",https://www.kakava.lt/en/event/lumina-park-vilnius/11010/22053,2026-02-02T05:29:33Z
"Feb
8
JMDT | TAS KEISTAS NUTIKIMAS ŠUNIUI NAKTĮ rež. Agnius Jankevičius
Juozas Miltinis Drama Theater, Panevėžys
Sold out",https://www.kakava.lt/en/event/jmdt-tas-keistas-nutikimas-suniui-nakti-rez-agnius-jankevicius/6356/22790,2026-02-02T05:29:33Z
"Feb
8
N-16
Teatro komedija PORŲ TERAPIJA
Compensa Concert Hall, Vilnius
Price from 36.40 €",https://www.kakava.lt/en/event/teatro-komedija-poru-terapija/11300/22963,2026-02-02T05:29:33Z
"Feb
8
DOMINO teatras | premjera PASIMATYMŲ ŽAIDIMAI
DOMINO theater, Vilnius
Price from 41.10 €",https://www.kakava.lt/en/event/domino-teatras-premjera-pasimatymu-zaidimai/10882/23364,2026-02-02T05:29:33Z
"Feb
8
Promo
LKL: „Šiauliai“ – „Gargždai“
Šiauliai arena, Šiauliai
Price from 11 €",https://www.kakava.lt/en/event/lkl-siauliai-gargzdai/11592/23747,2026-02-02T05:29:33Z
"Feb
8
VIP parking | Šiaulių arena | LKL: „Šiauliai“ – „Gargždai“
Šiauliai arena, Šiauliai
Price from 6 €",https://www.kakava.lt/en/event/vip-parking-siauliu-arena-lkl-siauliai-gargzdai/7447/23765,2026-02-02T05:29:33Z
"Feb
10
Pianist Kasparas Uinskas, solo recital
Kaunas State Philharmonic, Kaunas
Price from 16 €",https://www.kakava.lt/en/event/pianist-kasparas-uinskas-solo-recital/11350/23084,2026-02-02T05:29:33Z
"Feb
10
DOMINO teatras | komedija PRIMADONOS
Cultural Center of Kaunas, Kaunas
Price from 33.10 €",https://www.kakava.lt/en/event/domino-teatras-komedija-primadonos/6093/23369,2026-02-02T05:29:33Z
"Feb
10
Education with Andris Veismanis
Klaipėda Concert Hall. 1st floor lobby, Kl...
Price from 6.40 €",https://www.kakava.lt/en/event/education-with-andris-veismanis/11406/23260,2026-02-02T05:29:33Z
"Feb
10
DOMINO teatras | komedija VYRAS PO PADU
DOMINO theater, Vilnius
Price from 32.60 €",https://www.kakava.lt/en/event/domino-teatras-komedija-vyras-po-padu/6101/23399,2026-02-02T05:29:33Z
"Feb
11
Promo
Aidas Giniotis ir grupė „PlumBum“ | „Nenusigąsk – tai mes“|
Cultural Center of Taurage, Tauragė
Price from 21.70 €",https://www.kakava.lt/en/event/aidas-giniotis-ir-grupe-plumbum-nenusigask-tai-mes/11109/22444,2026-02-02T05:29:33Z
"Feb
11
DOMINO teatras | premjera PASIMATYMŲ ŽAIDIMAI
Kaunas Cultural Center Girstutis branch, K...
Price from 38.60 €",https://www.kakava.lt/en/event/domino-teatras-premjera-pasimatymu-zaidimai/10882/23367,2026-02-02T05:29:33Z
